question_id,student_id,model,approach,run,total,scores_per_point,buckets_per_point,format_ok,feedback_per_point,time_seconds,median,run_std,mae,spearman_rho,cohen_kappa,leniency,feedback_contradiction_rate
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_2,run_2,100.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 17, ""6"": 18}",,True,"{""1"": ""The student implemented the gcd function with a recursive swap approach, correctly handling the base case and recursive step, though using a different structural approach than the sample solution."", ""2"": ""The student's gcd function correctly terminates when the remainder r is zero, returning the non-zero value b, which aligns with the required base case for the Euclidean algorithm."", ""3"": ""The student's gcd function correctly implements the recursive reduction step by calling gcd(r, b) after computing r = a % b, ensuring each recursive call makes progress toward termination as required."", ""4"": ""The student's lcm function correctly implements the formula (a * b) / gcd(a, b) with appropriate parameter types and return type, matching the required structure."", ""5"": ""The student's gcd function correctly implements the Euclidean algorithm with proper base case handling and recursive swapping, matching the sample solution's logic and correctness for all valid non-negative integer inputs."", ""6"": ""The student's solution correctly implements the LCM function using the formula (a*b)/gcd(a,b) and provides a fully functional GCD implementation that handles input swapping and recursive calculation accurately.""}",109.6143,100.0,8.48528137423857,,,,,0.27450980392156865
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_2,run_3,82.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 17, ""6"": 0}",,True,"{""1"": ""The student implemented the gcd function using a recursive approach that correctly handles swapping parameters and applies the Euclidean algorithm, matching the structural requirements of the rubric point."", ""2"": ""The student's GCD function correctly terminates when the remainder is zero, returning the non-zero divisor as the base case, which aligns with the Euclidean algorithm's requirements."", ""3"": ""The student's gcd function correctly implements the Euclidean algorithm with a recursive call to gcd(r, b) after computing the remainder, ensuring each recursive step reduces the problem size toward termination."", ""4"": ""The student's lcm function correctly implements the formula (a*b)/gcd(a,b) using the same structure as the sample solution, and properly defines the required parameters and return type."", ""5"": ""The student's implementation of the GCD function correctly uses the Euclidean algorithm with recursive parameter swapping, matching the logic and efficiency of the sample solution."", ""6"": ""The code defines the lcm function before the gcd function, causing a compilation error since the gcd function is not yet declared when lcm tries to use it.""}",164.8194,100.0,8.48528137423857,,,,,0.27450980392156865
19_20-1-1-java,2SBCAEOV,gpt-oss-120b,approach_3,run_1,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The student defines `int gcd(int a, int b)` with two parameters, a return type, and includes a recursive call, satisfying the required structure."", ""2"": ""The function checks `if (r == 0) return b;` providing a proper termination condition when the remainder is zero."", ""3"": ""After computing `r = a % b;` the code calls `gcd(r, b)`, and the preceding swap ensures the arguments decrease, correctly implementing the Euclidean reduction step."", ""4"": ""The `lcm` function returns `(a*b)/(gcd(a, b))`, exactly matching the required LCM formula."", ""5"": ""While the gcd works for typical positive inputs, it does not handle cases where `b` is zero (division by zero in `a % b`), so it fails on edge cases."", ""6"": ""Assuming positive inputs, the `lcm` function produces correct results because it relies on the correctly implemented gcd for those cases.""}",5.9541,92.0,0.0,,,,,0.7843137254901961
19_20-1-1-java,2SBCAEOV,gpt-oss-120b,approach_3,run_2,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The student defines `int gcd(int a, int b)` with two parameters and includes a recursive call, matching the required signature and structure."", ""2"": ""The function checks `if (r == 0) return b;` after computing `r = a % b`, providing a proper termination condition for the Euclidean algorithm."", ""3"": ""After ensuring `a >= b`, the code computes `r = a % b` and recurses with `gcd(r, b)`, which correctly reduces the problem toward the base case."", ""4"": ""The `lcm` function returns `(a*b)/(gcd(a, b))`, exactly implementing the standard LCM formula."", ""5"": ""While the algorithm works for typical positive inputs, it does not handle cases where `b` (or `a`) is zero, leading to division\u2011by\u2011zero errors and thus fails on edge cases."", ""6"": ""Assuming positive inputs (as required), the `lcm` implementation relies on the correct gcd computation and yields the proper least common multiple for all such cases.""}",6.4067,92.0,0.0,,,,,0.7843137254901961
19_20-1-1-java,2SBCAEOV,gpt-oss-120b,approach_3,run_3,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The student provides `int gcd(int a, int b)` with the proper two\u2011parameter signature and a recursive body, satisfying the structural requirement."", ""2"": ""The function includes `if (r == 0) return b;` as the base case, correctly terminating when the remainder is zero."", ""3"": ""After computing `r = a % b`, the recursive call `gcd(r, b)` reduces the problem size, ensuring progress toward termination."", ""4"": ""The `lcm` function returns `(a*b)/(gcd(a, b))`, which follows the standard LCM formula."", ""5"": ""While the gcd works for typical positive inputs, it does not handle cases where `b` is zero (e.g., `gcd(5,0)` causes a division\u2011by\u2011zero error), so edge cases fail."", ""6"": ""Assuming the gcd works for positive arguments, the lcm implementation correctly computes the least common multiple for all valid positive inputs.""}",5.223,92.0,0.0,,,,,0.7843137254901961
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_3,run_1,100.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 17, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Correct"", ""6"": ""Correct""}",True,"{""1"": ""The gcd function has the correct signature with two int parameters and returns an int, and uses a recursive structure with a base case and recursive call."", ""2"": ""The base case correctly checks if the remainder r is 0 and returns b, which is the correct termination condition for the Euclidean algorithm."", ""3"": ""The reduction step uses the canonical recursive call gcd(r, b) after computing the remainder, which ensures the problem size decreases toward the base case."", ""4"": ""The lcm function correctly implements the formula (a * b) / gcd(a, b) with the right parameter types and return type, and directly references the gcd function."", ""5"": ""The gcd function correctly handles all valid non-negative integer inputs, including edge cases like 0, equal numbers, and when one number is a multiple of the other."", ""6"": ""The lcm function returns the correct least common multiple for all valid positive integer inputs, as it uses a correct gcd implementation and the mathematically correct formula.""}",21.0686,100.0,0.0,,,,,0.47058823529411764
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_3,run_2,100.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 17, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Correct"", ""6"": ""Correct""}",True,"{""1"": ""The gcd function has the correct signature with two int parameters and returns a value, and uses a recursive structure with a clear base case and reduction step."", ""2"": ""The base case correctly returns b when the remainder r is zero, which is the correct termination condition for the Euclidean algorithm."", ""3"": ""The reduction step correctly uses gcd(r, b) after computing the remainder, and the initial swap ensures a >= b to guarantee progress toward the base case."", ""4"": ""The lcm function is properly defined with the correct formula (a * b) / gcd(a, b), taking two int parameters and returning an int."", ""5"": ""The gcd function correctly computes the GCD for all valid non-negative integer inputs, including cases where one or both inputs are zero (though division by zero in lcm would occur for zero inputs, which is not explicitly required by the problem)."", ""6"": ""The lcm function correctly computes the LCM for all valid positive integer inputs using the correct formula and a properly implemented gcd function.""}",29.1408,100.0,0.0,,,,,0.47058823529411764
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_3,run_3,100.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 17, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Correct"", ""6"": ""Correct""}",True,"{""1"": ""The gcd function has the correct signature (two int parameters, returns int) and uses a recursive structure with proper parameter swapping and remainder calculation."", ""2"": ""The base case correctly checks if the remainder r is 0 and returns b, which terminates the recursion properly when the GCD is found."", ""3"": ""The recursive step uses gcd(r, b) after ensuring a >= b through parameter swapping, which correctly reduces the problem size toward the base case."", ""4"": ""The lcm function is defined with the correct formula (a*b)/gcd(a, b), uses two int parameters, and returns an int as required."", ""5"": ""The gcd function correctly computes the GCD for all valid non-negative inputs, including edge cases like (0, n) and (n, n)."", ""6"": ""The lcm function correctly implements the LCM formula using the correct gcd implementation, producing accurate results for all valid positive integer inputs.""}",24.0745,100.0,0.0,,,,,0.47058823529411764
19_20-1-1-java,2SBCAEOV,gpt-oss-120b,approach_4,run_1,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The student defines `int gcd(int a, int b)` with two parameters, returns an int, and includes a clear recursive implementation using a base case and reduction step."", ""2"": ""The gcd function swaps arguments when needed, computes r = a % b, and correctly returns b when r == 0, providing a proper termination condition."", ""3"": ""The gcd function swaps when a\u202f<\u202fb, computes r\u202f=\u202fa\u202f%\u202fb, and then recurses with gcd(r,\u202fb), correctly reducing the problem toward termination."", ""4"": ""The lcm function is defined with two int parameters and correctly returns (a * b) / gcd(a, b), matching the required formula."", ""5"": ""The gcd function works for typical positive inputs but does not handle cases where either argument is zero, leading to a division\u2011by\u2011zero error (e.g., gcd(0,5) or gcd(5,0))."", ""6"": ""The student\u2019s `lcm` uses the proper formula `(a*b)/gcd(a,b)` and their `gcd` implementation correctly handles ordering and recursion, so it returns the correct LCM for all positive inputs.""}",12.1394,92.0,0.0,,,,,0.7450980392156863
19_20-1-1-java,2SBCAEOV,gpt-oss-120b,approach_4,run_2,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The student defines `int gcd(int a, int b)` with two parameters, returns an int, and includes a proper recursive structure with a base case (`if (r == 0) return b;`)."", ""2"": ""The gcd function swaps arguments when needed and correctly stops recursion by returning\u202fb\u202fwhen the remainder\u202fr\u202fis\u202f0, providing a proper termination condition."", ""3"": ""The gcd function swaps when a\u202f<\u202fb and then recurses with gcd(r,\u202fb) where r\u202f=\u202fa\u202f%\u202fb, ensuring each call reduces the arguments toward termination."", ""4"": ""The lcm function is defined with two int parameters and returns (a*b)/(gcd(a,b)), matching the required formula."", ""5"": ""The gcd function works for typical positive inputs but crashes on edge cases like gcd(0, n) or gcd(n, 0) due to a division\u2011by\u2011zero when b is zero."", ""6"": ""The lcm function correctly returns (a*b)/gcd(a,b) and works with the provided recursive gcd implementation for all positive integer inputs.""}",10.7728,92.0,0.0,,,,,0.7450980392156863
19_20-1-1-java,2SBCAEOV,gpt-oss-120b,approach_4,run_3,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The student defines `int gcd(int a, int b)` with proper parameters, returns a value, and includes a recursive structure with a base case (`if (r == 0) return b;`)."", ""2"": ""The gcd function swaps arguments when needed and correctly stops recursion when the remainder r is zero, returning b as the GCD."", ""3"": ""The implementation swaps when a\u202f<\u202fb and then recurses with gcd(r,\u202fb) where r = a\u202f%\u202fb, ensuring each call reduces the arguments toward termination."", ""4"": ""The lcm function is defined as `return (a*b)/(gcd(a, b));`, which correctly implements the (a\u202f*\u202fb)\u202f/\u202fgcd(a,b) formula."", ""5"": ""The gcd function works for positive numbers but calls a % b without handling b\u202f=\u202f0, so cases like gcd(0, n) or gcd(n, 0) cause a division\u2011by\u2011zero error."", ""6"": ""The lcm function correctly applies the formula (a*b)/gcd(a,b) and the provided gcd implementation works for positive integers, so the LCM is computed accurately for all valid inputs.""}",13.4137,92.0,0.0,,,,,0.7450980392156863
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_4,run_1,100.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 17, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Correct"", ""6"": ""Correct""}",True,"{""1"": ""The gcd function has the correct signature with two parameters and returns a value, and uses a valid recursive structure with proper base case and reduction step."", ""2"": ""The gcd function correctly terminates when the remainder r is 0, returning b as the base case, which aligns with the Euclidean algorithm's requirements."", ""3"": ""The student's GCD function correctly uses a recursive reduction step with a prior swap to ensure a >= b, then computes the remainder and calls gcd(r, b), strictly reducing the problem toward termination."", ""4"": ""The lcm function correctly implements the formula (a * b) / gcd(a, b) using proper parameter ordering and division by the gcd result."", ""5"": ""The gcd function correctly implements the Euclidean algorithm, handling cases like gcd(n, n) and properly swapping arguments to ensure correct recursion, matching the sample solution's behavior."", ""6"": ""The student's solution correctly implements the LCM formula using the provided GCD function, which properly handles input swapping and recursive calculation, ensuring accurate results for all valid positive integer inputs.""}",124.6009,92.0,3.7712361663282534,,,,,0.5294117647058824
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_4,run_2,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The gcd function has the correct signature with two parameters and returns a value, and uses a clear recursive structure with proper parameter swapping and remainder calculation."", ""2"": ""The GCD function correctly terminates when the remainder is zero by returning the divisor (b), and handles the base case properly through the recursive call structure."", ""3"": ""The student's gcd function correctly swaps a and b when a < b, ensuring a >= b before computing the modulo. The recursive call uses gcd(r, b), which, combined with the prior swap, strictly reduces the problem toward the base case."", ""4"": ""The lcm function correctly implements the formula (a * b) / gcd(a, b) with proper parameter usage and structure, matching the required mathematical formulation."", ""5"": ""The gcd function correctly implements the Euclidean algorithm for most cases but fails to handle inputs where one value is zero (e.g., gcd(0, 5) would cause a division-by-zero error)."", ""6"": ""The student's solution correctly implements the LCM formula using a properly implemented GCD function, which handles input swapping and recursion correctly for all valid positive integers.""}",119.7051,92.0,3.7712361663282534,,,,,0.5294117647058824
19_20-1-1-java,2SBCAEOV,qwen3:14b,approach_4,run_3,92.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 9, ""6"": 18}","{""1"": ""Correct"", ""2"": ""Correct"", ""3"": ""Correct"", ""4"": ""Correct"", ""5"": ""Semi"", ""6"": ""Correct""}",True,"{""1"": ""The student implemented a recursive gcd function with the correct signature (two parameters, returns a value) and a valid recursive structure that correctly handles base cases and reduction steps."", ""2"": ""The termination condition correctly checks if the remainder is zero and returns b, which aligns with the Euclidean algorithm's base case for recursive GCD implementation."", ""3"": ""The student's GCD implementation correctly uses a recursive call with a prior swap to ensure a >= b, then reduces the problem using gcd(r, b), which aligns with the canonical form of the Euclidean algorithm."", ""4"": ""The lcm function correctly implements the formula (a * b) / gcd(a, b) using proper parameter ordering and division by the gcd function, which is defined in the solution."", ""5"": ""The gcd function correctly handles cases where a equals b but fails for inputs involving zero (e.g., gcd(0, 5)), which would cause a division-by-zero error due to the modulus operation with a zero divisor."", ""6"": ""The student's implementation correctly uses the formula lcm(a, b) = (a*b)/gcd(a, b) with a properly implemented recursive GCD function that handles base cases and swaps arguments when necessary.""}",101.4749,92.0,3.7712361663282534,,,,,0.5294117647058824
19_20-1-1-java,4Z32EUQP,gpt-oss-120b,approach_1,run_1,83.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 0, ""6"": 18}",,True,"{""1"": ""The file includes a gcd function with the expected parameter list and uses a swap to ensure a \u2265 b, matching the reference structure."", ""2"": ""It uses `if (r == 0) return b;` as the base case, which correctly terminates the recursion."", ""3"": ""The recursive call `return gcd(r, b);` reduces the problem size and, together with the initial swap, guarantees progress toward termination."", ""4"": ""The lcm function is defined with two int parameters and returns `(a * b) / gcd(a, b)`, exactly the required formula."", ""5"": ""The implementation does not handle cases where either argument is zero (division by zero occurs), so it fails for some valid non\u2011negative inputs."", ""6"": ""For positive inputs the lcm function works correctly, relying on the gcd implementation that succeeds for those cases.\n\nTOTAL: 83""}",202.0862,83.0,4.96655480858378,,,,,0.6862745098039216
19_20-1-1-java,4Z32EUQP,gpt-oss-120b,approach_1,run_2,93.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 10, ""6"": 18}",,True,"{""1"": ""The gcd function is defined and includes the initial swap and remainder calculation, matching the expected structure."", ""2"": ""The base case checks `if (r == 0) return b;` which correctly terminates recursion when the remainder is zero."", ""3"": ""The recursive call `return gcd(r, b);` reduces the problem size, eventually reaching the base case."", ""4"": ""The lcm function returns `(a * b) / gcd(a, b);` exactly as required, with the proper signature and return type."", ""5"": ""The gcd implementation fails when either argument is zero because it attempts `a % b`, causing a division\u2011by\u2011zero, so it is not correct for all non\u2011negative inputs."", ""6"": ""For positive integer inputs the lcm function produces the correct result, as it relies on the working gcd case.\n\nTOTAL: 93""}",25.1736,83.0,4.96655480858378,,,,,0.6862745098039216
19_20-1-1-java,4Z32EUQP,gpt-oss-120b,approach_1,run_3,82.0,"{""1"": 15, ""2"": 15, ""3"": 15, ""4"": 20, ""5"": 8, ""6"": 9}",,True,"{""1"": ""The student provides a gcd function with the required swap, remainder calculation, and return statements, matching the expected structure."", ""2"": ""The base case checks `r == 0` and returns `b`, correctly terminating the recursion."", ""3"": ""The recursive call `gcd(r, b)` uses the remainder `r = a % b`, ensuring progress toward the base case."", ""4"": ""The lcm function is defined, takes two ints, and returns `(a * b) / gcd(a, b)` exactly as required."", ""5"": ""While the gcd works for most positive inputs, it does not handle the case where `b` is zero (division by zero), so it is not correct for all non\u2011negative integers."", ""6"": ""The lcm formula is correct, but because the underlying gcd fails for zero arguments, the lcm is not reliable for all positive inputs, leading to partial correctness.\n\nTOTAL: 82""}",23.4922,83.0,4.96655480858378,,,,,0.6862745098039216
